"","...1","...2","Make","Model","Variant","Displacement","Cylinders","Valves_Per_Cylinder","Emission_Norm","Fuel_Tank_Capacity","Fuel_Type","Height","Length","Width","Doors","City_Mileage","ARAI_Certified_Mileage","Kerb_Weight","Gears","Ground_Clearance","Front_Track","Rear_Track","Power","Torque","Seating_Capacity","Type","Wheelbase","Boot_Space","Minimum_Turning_Radius"
"117",117,116,14,"Xcent Prime","T+ Crdi",1197,4,4,"BS IV",43,"Diesel",1520,3995,1660,4,94.0801963534362,20.14,1100,2,165,1479,1493,"70bhp@4000RPM","114Nm@6000rpm",5,"Manual",2425,407,5.2
"118",118,117,14,"Xcent Prime","T Crdi",1197,4,4,"BS IV",43,"Diesel",1520,3995,1660,4,94.0801963534362,20,1100,2,165,1479,1493,"71PS@4000rpm","114Nm@6000rpm",5,"Manual",2425,407,5.2
"119",119,118,25,"Dzire Tour","Ldi",1248,4,4,"BS IV",42,"Diesel",1555,3995,1695,4,14.6,28.4,1045,3.03012048192771,170,1485,1495,"75PS@4000rpm","190Nm@2000rpm",5,"Manual",2430,320,4.8
"120",120,119,25,"Dzire Tour","Lxi",1197,4,4,"BS IV",42,"Petrol",1555,3995,1695,4,16.3,22,935,2,170,1485,1495,"83PS@6000rpm","115Nm@4000rpm",5,"Manual",2430,316,4.8
"121",121,120,25,"Dzire Tour","Lxi Cng",1197,4,4,"BS IV",42,"CNG",1555,3995,1695,4,94.0801963534362,19.8741181581234,935,2,170,1485,1495,"69bhp@6000rpm","115Nm@4000rpm",5,"Manual",2430,316,4.8
"122",122,121,14,"Elite I20","Era 1.2",1197,4,4,"BS IV",45,"Petrol",1505,3995,1710,5,13.3,18.6,1066,2,165,1505,1503,"84PS@6000rpm","115Nm@4000rpm",5,"Manual",2525,285,5.2
"123",123,122,14,"Elite I20","Era 1.4 Crdi",1396,4,4,"BS IV",45,"Diesel",1505,3985,1734,5,18.4,22.54,1510,3,170,1505,1503,"90PS@4000rpm","220Nm@1500rpm",5,"Manual",2570,285,5.2
"124",124,123,14,"Elite I20","Magna Plus",1197,4,4,"BS IV",45,"Petrol",1505,3985,1734,5,13.3,18.6,1058,2,170,1505,1503,"84PS@6000rpm","115Nm@4000rpm",5,"Manual",2570,285,5.2
"125",125,124,14,"Elite I20","Magna Plus Crdi",1396,4,4,"BS IV",45,"Diesel",1505,3985,1734,5,18.4,22.54,1510,3,170,1505,1503,"90PS@4000rpm","220Nm@1500rpm",5,"Manual",2570,285,5.2
"126",126,125,14,"Elite I20","Sportz Plus",1197,4,4,"BS IV",45,"Petrol",1505,3985,1734,5,13.3,18.6,1060,2,170,1505,1503,"84PS@6000rpm","115Nm@4000rpm",5,"Manual",2570,285,5.2
"127",127,126,14,"Elite I20","Sportz Plus Crdi Dual Tone",1396,4,4,"BS IV",45,"Diesel",1505,3985,1734,5,18.4,22.54,1515,3,170,1505,1503,"90PS@4000rpm","220Nm@1500rpm",5,"Manual",2570,285,5.2
"128",128,127,14,"Elite I20","Asta (O) 1.2",1197,4,4,"BS IV",45,"Petrol",1505,3995,1734,5,13.3,18.15,1515,2,170,1505,1503,"84PS@6000rpm","114Nm@4000rpm",5,"Manual",2570,285,5.2
"129",129,128,14,"Elite I20","Asta (O) Crdi",1396,4,4,"BS IV",45,"Diesel",1505,3985,1734,5,18.4,22.54,1515,3,170,1520,1526.37732656514,"90PS@4000rpm","220Nm@1500-2750rpm",5,"Manual",2570,285,5.2
"130",130,129,14,"Elite I20","Asta (O) Cvt",1197,4,4,"BS IV",45,"Petrol",1505,3985,1734,5,13.3,18.6,1066,2,170,1505,1503,"83PS@6000rpm","115Nm@4000rpm",5,"Automatic",2570,285,5.2
"131",131,130,14,"Elite I20","Sportz Plus Dual Tone",1197,4,4,"BS IV",45,"Petrol",1505,3985,1734,5,13.3,18.6,1060,2,170,1505,1503,"84PS@6000rpm","115Nm@4000rpm",5,"Manual",2570,285,5.2
"132",132,131,14,"Elite I20","Sportz Plus Cvt",1197,4,4,"BS IV",45,"Petrol",1505,3985,1734,5,13.3,18.6,1060,2,170,1505,1503,"84PS@6000rpm","115Nm@4000rpm",5,"Manual",2570,285,5.2
"133",133,132,14,"Elite I20","Sportz Plus Crdi",1396,4,4,"BS IV",45,"Diesel",1505,3985,1734,5,18.4,22.54,1515,3,170,1505,1503,"90PS@4000rpm","220Nm@1500rpm",5,"Manual",2570,285,5.2
"134",134,133,14,"Aura","E 1.2 Petrol",1197,4.38218151540383,3.97768240343348,"BS 6",37,"Petrol",1520,3995,1680,5,94.0801963534362,20.5,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"83PS@6000rpm","114Nm@4000rpm",5,"Manual",2450,389.766699410609,13.1699326599327
"135",135,134,14,"Aura","S 1.2 Petrol",1197,4.38218151540383,3.97768240343348,"BS 6",37,"Petrol",1520,3995,1680,5,94.0801963534362,20.5,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"83PS@6000rpm","114Nm@4000rpm",5,"Manual",2450,389.766699410609,13.1699326599327
"136",136,135,14,"Aura","S 1.2 Amt Petrol",1197,4.38218151540383,3.97768240343348,"BS 6",37,"Petrol",1520,3995,1680,5,94.0801963534362,20.1,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"83PS@6000rpm","114Nm@4000rpm",5,"Automatic",2450,389.766699410609,13.1699326599327
"137",137,136,14,"Aura","Sx 1.2 Petrol",1197,4.38218151540383,3.97768240343348,"BS 6",37,"Petrol",1520,3995,1680,5,94.0801963534362,20.5,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"83PS@6000rpm","114Nm@4000rpm",5,"Manual",2450,389.766699410609,13.1699326599327
"138",138,137,14,"Aura","Sx Plus 1.2 Amt Petrol",1197,4.38218151540383,3.97768240343348,"BS 6",37,"Petrol",1520,3995,1680,5,94.0801963534362,20.1,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"83PS@6000rpm","114Nm@4000rpm",5,"Automatic",2450,389.766699410609,13.1699326599327
"139",139,138,14,"Aura","Sx (O) 1.2 Petrol",1197,4.38218151540383,3.97768240343348,"BS 6",37,"Petrol",1520,3995,1680,5,94.0801963534362,20.5,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"83PS@6000rpm","114Nm@4000rpm",5,"Manual",2450,389.766699410609,13.1699326599327
"140",140,139,14,"Aura","S 1.2 Cng Petrol (Cng +",1197,4.38218151540383,3.97768240343348,"BS 6",37,"CNG + Petrol",1520,3995,1680,5,94.0801963534362,20.5,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"69PS@6000rpm","95Nm@4000rpm",5,"Manual",2450,389.766699410609,13.1699326599327
"141",141,140,14,"Aura","Sx Plus 1.0 Petrol",998,4.38218151540383,3.97768240343348,"BS 6",37,"Petrol",1520,3995,1680,5,94.0801963534362,20.5,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"100PS@6000rpm","172Nm@1500-4000rpm",5,"Manual",2450,389.766699410609,13.1699326599327
"142",142,141,14,"Aura","S 1.2 Diesel",1186,4.38218151540383,3.97768240343348,"BS 6",37,"Diesel",1520,3995,1680,5,94.0801963534362,25.35,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"75PS@4000rpm","190NM@1750-2250RPM",5,"Manual",2450,389.766699410609,13.1699326599327
"143",143,142,14,"Aura","S 1.2 Amt Diesel",1186,4.38218151540383,3.97768240343348,"BS 6",37,"Diesel",1520,3995,1680,5,94.0801963534362,20.4,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"75PS@4000rpm","190NM@1750-2250RPM",5,"Automatic",2450,389.766699410609,13.1699326599327
"144",144,143,14,"Aura","Sx Plus 1.2 Amt Diesel",1186,4.38218151540383,3.97768240343348,"BS 6",37,"Diesel",1520,3995,1680,5,94.0801963534362,25.4,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"75PS@4000rpm","190NM@1750-2250RPM",5,"Automatic",2450,389.766699410609,13.1699326599327
"145",145,144,14,"Aura","Sx (O) 1.2 Diesel",1186,4.38218151540383,3.97768240343348,"BS 6",37,"Diesel",1520,3995,1680,5,94.0801963534362,25.35,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"75PS@4000rpm","190NM@1750-2250RPM",5,"Manual",2450,389.766699410609,13.1699326599327
"146",146,145,38,"Polo","Trendline 1.0L (P)",999,3,4,"BS IV",45,"Petrol",1469,3971,1682,5,14,18.78,1033,2,165,1460,1456,"76PS@6200RPM","95Nm@3000-4300rpm",5,"Manual",2469,280,4.97
"147",147,146,38,"Polo","Comfortline 1.0 (P)",999,3,4,"BS IV",45,"Petrol",1469,3971,1682,5,14,18.78,1049,2,165,1460,1456,"76PS@6200RPM","95Nm@3000-4300rpm",5,"Manual",2469,280,4.97
"148",148,147,38,"Polo","Highline Plus 1.0 (P)",999,3,4,"BS IV",45,"Petrol",1469,3971,1682,5,14,18.78,1053,2,165,1460,1456,"76PS@6200RPM","95Nm@3000-4300rpm",5,"Manual",2469,280,4.97
"149",149,148,38,"Polo","Trendline 1.5L (D)",1498,4,4,"BS IV",45,"Diesel",1469,3971,1682,5,19,20.14,1033,2,165,1460,1456,"90PS@4200rpm","230Nm@1500-2500rpm",5,"Manual",2469,280,4.97
"150",150,149,38,"Polo","Comfortline 1.5 (D)",1498,4,4,"BS IV",45,"Diesel",1469,3971,1682,5,19,20.14,1142,2,165,1460,1456,"90PS@4200rpm","230Nm@1500-2500rpm",5,"Manual",2469,280,4.97
"151",151,150,38,"Polo","Highline Plus 1.5 (D)",1498,4,4,"BS IV",45,"Diesel",1469,3971,1682,5,19,20.14,1158,2,165,1460,1456,"90PS@4200rpm","230Nm@1500-2500rpm",5,"Manual",2469,280,4.97
"152",152,151,38,"Polo","Gt Tsi",1197,4,4,"BS IV",45,"Petrol",1469,3971,1682,5,17,17.21,1109,4,165,1460,1456,"105PS@5000rpm","175Nm@1500-4100rpm",5,"Automatic",2469,280,4.97
"153",153,152,38,"Polo","Gt Tdi",1498,4,4,"BS IV",45,"Diesel",1469,3971,1682,5,19,19.91,1148,2,165,1460,1456,"110PS@4400rpm","250Nm@1500-2500rpm",5,"Manual",2469,250,4.97
"154",154,153,25,"Dzire","Lxi",1197,4,4,"BS IV",37,"Petrol",1515,3995,1735,4,16.3,22,860,2,163,1520,1526.37732656514,"84.3PS@6000rpm","115Nm@4000rpm",5,"Manual",2450,378,4.8
"155",155,154,25,"Dzire","Vxi",1197,4,4,"BS IV",37,"Petrol",1515,3995,1735,4,16.3,22,872,2,163,1520,1526.37732656514,"84.3PS@6000rpm","115Nm@4000rpm",5,"Manual",2450,378,4.8
"156",156,155,25,"Dzire","Ldi",1248,4,4,"BS IV",37,"Diesel",1515,3995,1735,4,284,28.4,955,2,163,1520,1526.37732656514,"75PS@4000rpm","190Nm@2000rpm",5,"Manual",2450,378,4.8
"157",157,156,25,"Dzire","Zxi",1197,4,4,"BS IV",37,"Petrol",1515,3995,1735,4,16.3,22,882,2,163,1520,1526.37732656514,"84.3PS@6000rpm","115Nm@4000rpm",5,"Manual",2450,378,4.8
"158",158,157,25,"Dzire","Vdi",1248,4,4,"BS IV",37,"Diesel",1515,3995,1735,4,28.4,28.4,967,2,163,1520,1526.37732656514,"75PS@4000rpm","190Nm@2000rpm",5,"Manual",2450,378,4.8
"159",159,158,25,"Dzire","Vxi Amt",1197,4,4,"BS IV",37,"Petrol",1515,3995,1735,4,16.3,22,872,1,163,1520,1526.37732656514,"84.3PS@6000rpm","115Nm@4000rpm",5,"Automatic",2450,378,4.8
"160",160,159,25,"Dzire","Zdi Amt",1248,4,4,"BS IV",37,"Diesel",1515,3995,1735,4,28.4,28.4,978,2,163,1520,1526.37732656514,"75PS@4000rpm","190Nm@2000rpm",5,"Automatic",2450,378,4.8
"161",161,160,25,"Dzire","Zdi",1248,4,4,"BS IV",37,"Diesel",1515,3995,1735,4,284,28.4,978,2,163,1520,1526.37732656514,"75PS@4000rpm","190Nm@2000rpm",5,"Manual",2450,378,4.8
"162",162,161,25,"Dzire","Zxi Plus",1197,4,4,"BS IV",37,"Petrol",1515,3995,1735,4,16.3,22,895,2,163,1520,1526.37732656514,"84.3PS@6000rpm","115Nm@4000rpm",5,"Manual",2450,378,4.8
"163",163,162,25,"Dzire","Zxi At",1197,4,4,"BS IV",37,"Petrol",1515,3995,1735,4,16.3,22,882,2,163,1520,1526.37732656514,"84.3PS@6000rpm","115Nm@4000rpm",5,"Automatic",2450,378,4.8
"164",164,163,25,"Dzire","Zxi Plus Amt",1197,4,4,"BS IV",37,"Petrol",1515,3995,1735,4,16.3,22,990,2,163,1520,1526.37732656514,"84.3PS@6000rpm","115Nm@4000rpm",5,"Automatic",2450,378,4.8
"165",165,164,25,"Dzire","Zdi Plus",1248,4,4,"BS IV",37,"Diesel",1515,3995,1735,4,284,28.4,895,2,163,1520,1526.37732656514,"75PS@4000rpm","190Nm@2000rpm",5,"Manual",2450,378,4.8
"166",166,165,25,"Dzire","Vdi Amt",1248,4,4,"BS IV",37,"Diesel",1515,3995,1735,4,28.4,28.4,967,2,163,1520,1526.37732656514,"75PS@4000rpm","190Nm@2000rpm",5,"Automatic",2450,378,4.8
"167",167,166,25,"Dzire","Zdi Plus Amt",1248,4,4,"BS IV",37,"Diesel",1515,3995,1735,4,28.4,28.4,990,2,163,1520,1526.37732656514,"75PS@4000rpm","190Nm@2000rpm",5,"Automatic",2450,378,4.8
"168",168,167,12,"Freestyle","1.5L Tdci Ambiente",1498,4,4,"BS IV",40,"Diesel",1570,3954,1737,5,94.0801963534362,24.4,1062,2,190,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,257,5
"169",169,168,12,"Freestyle","1.5L Tdci Titanium",1498,4,4,"BS IV",40,"Diesel",1570,3954,1737,5,94.0801963534362,24.4,1074,2,190,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,257,5
"170",170,169,12,"Freestyle","1.5L Tdci Titanium Plus",1498,4,4,"BS IV",40,"Diesel",1570,3954,1737,5,94.0801963534362,24.4,1080,2,190,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,257,5
"171",171,170,12,"Freestyle","1.2L Ti-Vct Ambiente",1194,3,4,"BS IV",42,"Petrol",1570,3954,1737,5,94.0801963534362,19,1026,2,190,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,257,5
"172",172,171,12,"Freestyle","1.2L Ti-Vct Titanium",1194,3,4,"BS IV",42,"Petrol",1570,3954,1737,5,94.0801963534362,19,1038,2,190,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,257,5
"173",173,172,12,"Freestyle","1.2L Ti-Vct Titanium Plus",1194,3,4,"BS IV",42,"Petrol",1570,3954,1737,5,94.0801963534362,19,1044,2,190,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,257,5
"174",174,173,12,"Freestyle","1.2L Ti-Vct Trend Plus",1194,3,4,"BS IV",42,"Petrol",1570,3954,1737,5,94.0801963534362,19,1032,2,190,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,257,5
"175",175,174,12,"Freestyle","1.5L Tdci Trend Plus",1498,3,4,"BS IV",42,"Diesel",1570,3954,1737,5,94.0801963534362,24.4,1068,2,190,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,257,5
"176",176,175,38,"Ameo","Trendline 1.5L Tdi",1498,4.38218151540383,4,"BS IV",45,"Diesel",1483,3995,1682,4,15.3,21.66,1044,3.03012048192771,165,1460,1456,"110PS@4400rpm","250Nm@1500-2500rpm",5,"Manual",2470,330,13.1699326599327
"177",177,176,38,"Ameo","Comfortline 1.5L Tdi",1498,4.38218151540383,4,"BS IV",45,"Diesel",1483,3995,1682,4,15.3,21.66,1044,3.03012048192771,165,1460,1456,"110PS@4400rpm","250Nm@1500-2500rpm",5,"Manual",2470,330,13.1699326599327
"178",178,177,38,"Ameo","Highline Plus 1.5L Tdi Dsg",1498,4.38218151540383,3.97768240343348,"BS IV",45,"Diesel",1483,3995,1682,4,15.3,21.73,1184,4,165,1460,1456,"110PS@4400rpm","250Nm@1500-2500rpm",5,"Automatic",2470,330,13.1699326599327
"179",179,178,38,"Ameo","Highline Plus 1.5L Tdi",1498,4.38218151540383,4,"BS IV",45,"Diesel",1483,3995,1682,4,15.3,21.66,1044,3.03012048192771,165,1460,1456,"110PS@4400rpm","250Nm@1500-2500rpm",5,"Manual",2470,330,13.1699326599327
"180",180,179,38,"Ameo","Trendline 1.0L",999,3,4,"BS IV",45,"Petrol",1483,3995,1682,4,94.0801963534362,19,1027,2,165,1460,1456,"76PS@6200RPM","95Nm@3000-4300rpm",5,"Manual",2470,330,13.1699326599327
"181",181,180,38,"Ameo","Comfortline 1.0L",999,3,4,"BS IV",45,"Petrol",1483,3995,1682,4,94.0801963534362,19,1039,2,165,1460,1456,"76PS@6200RPM","95Nm@3000-4300rpm",5,"Manual",2470,330,13.1699326599327
"182",182,181,38,"Ameo","Highline Plus 1.0L",999,3,4,"BS IV",45,"Petrol",1483,3995,1682,4,94.0801963534362,19,1050,2,165,1460,1456,"76PS@6200RPM","95Nm@3000-4300rpm",5,"Manual",2470,330,13.1699326599327
"183",183,182,38,"Ameo","Gt Line Tdi Dsg",1498,4.38218151540383,3.97768240343348,"BS IV",45,"Diesel",1483,3995,1682,4,15.3,21.73,1184,4,165,1460,1456,"110PS@4400rpm","250Nm@1500-2500rpm",5,"Automatic",2470,330,13.1699326599327
"184",184,183,12,"Aspire","1.2 Ti-Vct Ambiente",1194,4,4,"BS IV",42,"Petrol",1525,3995,1704,4,94.0801963534362,20.4,1016,2,179.415557830092,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,389.766699410609,13.1699326599327
"185",185,184,12,"Aspire","1.2 Ti-Vct Trend Plus",1194,4,3.97768240343348,"BS IV",42,"Petrol",1525,3995,1704,4,94.0801963534362,20.4,1016,2,179.415557830092,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,389.766699410609,13.1699326599327
"186",186,185,12,"Aspire","1.2 Ti-Vct Trend",1194,4,4,"BS IV",42,"Petrol",1525,3995,1704,4,94.0801963534362,20.4,1016,2,179.415557830092,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,389.766699410609,13.1699326599327
"187",187,186,12,"Aspire","1.5 Tdci Ambiente",1498,4,4,"BS IV",40,"Diesel",1525,3995,1704,4,94.0801963534362,26.1,1053,2,179.415557830092,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,389.766699410609,13.1699326599327
"188",188,187,12,"Aspire","1.5 Tdci Trend",1498,4,4,"BS IV",40,"Diesel",1525,3995,1704,4,94.0801963534362,26.1,1053,2,179.415557830092,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,389.766699410609,13.1699326599327
"189",189,188,12,"Aspire","1.5 Tdci Trend Plus",1498,4,4,"BS IV",40,"Diesel",1525,3995,1705,4,94.0801963534362,26.1,1053,2,179.415557830092,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,389.766699410609,13.1699326599327
"190",190,189,12,"Aspire","1.5 Tdci Titanium",1498,4,4,"BS IV",40,"Diesel",1525,3995,1704,4,94.0801963534362,26.1,1053,2,179.415557830092,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,389.766699410609,13.1699326599327
"191",191,190,12,"Aspire","1.5 Tdci Titanium Plus",1498,4,4,"BS IV",40,"Diesel",1525,3995,1704,4,94.0801963534362,26.1,1053,2,179.415557830092,1520,1526.37732656514,"100PS@3700RPM","215Nm@1750-3000RPM",5,"Manual",2490,389.766699410609,13.1699326599327
"192",192,191,12,"Aspire","1.2 Ti-Vct Titanium Plus",1194,4,4,"BS IV",42,"Petrol",1525,3995,1704,4,94.0801963534362,19.4,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,389.766699410609,13.1699326599327
"193",193,192,12,"Aspire","1.2 Ti-Vct Titanium",1194,4,4,"BS IV",42,"Petrol",1525,3995,1704,4,94.0801963534362,19.4,1016,2,179.415557830092,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,389.766699410609,13.1699326599327
"194",194,193,12,"Aspire","1.2 Trend Plus Cng",1194,4,3.97768240343348,"BS IV",42,"CNG",1525,3995,1704,4,94.0801963534362,19.8741181581234,1016,2,179.415557830092,1520,1526.37732656514,"96PS@6300rpm","120Nm@4250rpm",5,"Manual",2490,389.766699410609,13.1699326599327
"195",195,194,12,"Aspire","1.2 Ti-Vct Blu",1194,4,4,"BS IV",42,"Petrol",1525,3995,1704,4,94.0801963534362,19.4,1016,2,179.415557830092,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,389.766699410609,13.1699326599327
"196",196,195,12,"Aspire","1.5 Tdci Blu",1498,4,4,"BS IV",40,"Diesel",1525,3995,1704,4,94.0801963534362,26.1,1053,2,179.415557830092,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,389.766699410609,13.1699326599327
"197",197,196,37,"Platinum Etios","G",1496,4,4,"BS IV",45,"Petrol",1510,4369,1695,4,136,16.78,935,2,170,1475,1485,"90PS@5600rpm","132Nm@3000rpm",5,"Manual",2550,592,4.9
"198",198,197,37,"Platinum Etios","V",1496,4,4,"BS IV",45,"Petrol",1510,4369,1695,4,136,16.78,935,2,170,1475,1485,"90PS@5600rpm","132Nm@3000rpm",5,"Manual",2550,592,4.9
"199",199,198,37,"Platinum Etios","Gd",1364,4,2,"BS IV",45,"Diesel",1510,4369,1695,4,20.32,23.59,1020,2,170,1475,1485,"68PS@3800rpm","170Nm@1800-2400rpm",5,"Manual",2550,592,4.9
"200",200,199,37,"Platinum Etios","Vd",1364,4,2,"BS IV",45,"Diesel",1510,4369,1695,4,20.3,23.59,1020,2,170,1475,1485,"68PS@3800rpm","170Nm@1800-2400rpm",5,"Manual",2550,592,4.8
"201",201,200,37,"Platinum Etios","Vxd",1364,4,2,"BS IV",45,"Diesel",1510,4369,1695,4,20.32,23.59,1020,2,170,1520,1526.37732656514,"68PS@3800rpm","170Nm@1800-2400rpm",5,"Manual",2550,592,4.9
"202",202,201,37,"Platinum Etios","Vx",1496,4,4,"BS IV",45,"Petrol",1510,4369,1695,4,136,16.78,990,2,170,1520,1526.37732656514,"90PS@5600rpm","132Nm@3000rpm",5,"Manual",2550,592,4.8
"203",203,202,37,"Platinum Etios","Gx",1496,4,4,"BS IV",45,"Petrol",1510,4369,1695,4,13.6,16.78,935,2,170,1475,1485,"90PS@5600rpm","132Nm@3000rpm",5,"Manual",2550,592,4.9
"204",204,203,37,"Platinum Etios","Gxd",1364,4,2,"BS IV",45,"Diesel",1510,4369,1695,4,20.3,23.59,1020,2,170,1475,1485,"68PS@3800rpm","170Nm@1800-2400rpm",5,"Manual",2550,592,4.8
"205",205,204,37,"Platinum Etios","Vxd Limited Edition",1364,4,2,"BS IV",45,"Diesel",1510,4369,1695,4,20.32,23.59,1020,2,170,1520,1526.37732656514,"68PS@3800rpm","170Nm@1800-2400rpm",5,"Manual",2550,592,4.9
"206",206,205,37,"Platinum Etios","Vx Limited Edition",1496,4,4,"BS IV",45,"Petrol",1510,4369,1695,4,13.6,16.78,990,2,170,1520,1526.37732656514,"90PS@5600rpm","132Nm@3000rpm",5,"Manual",2550,592,4.8
"207",207,206,37,"Etios Cross","V",1496,4,4,"BS IV",45,"Petrol",1555,3895,1735,5,15,16.78,950,2,174,1520,1526.37732656514,"90PS@5600rpm","132Nm@3000rpm",5,"Manual",2460,251,4.8
"208",208,207,37,"Etios Cross","G",1197,4,4,"BS IV",45,"Petrol",1555,3895,1735,5,1678,17.71,935,2,174,1520,1526.37732656514,"80PS@5600rpm","104Nm@3100rpm",5,"Manual",2460,251,4.8
"209",209,208,37,"Etios Cross","Vd",1364,4,2,"BS IV",45,"Diesel",1555,3895,1735,5,18.1,23.59,1030,2,174,1520,1526.37732656514,"68PS@3800rpm","170Nm@1800-2400rpm",5,"Manual",2460,251,4.8
"210",210,209,37,"Etios Cross","Gd",1364,4,2,"BS IV",45,"Diesel",1555,3895,1735,5,18.1,23.59,1015,2,174,1520,1526.37732656514,"68PS@3800rpm","170Nm@1800-2400rpm",5,"Manual",2460,251,4.8
"211",211,210,37,"Etios Cross","1.2 X Edition",1197,4,4,"BS IV",45,"Petrol",1555,3895,1735,5,16.78,17.71,935,2,174,1520,1526.37732656514,"80PS@5600rpm","104Nm@3100rpm",5,"Manual",2460,251,4.8
"212",212,211,37,"Etios Cross","1.4 X Edition",1364,4,2,"BS IV",45,"Diesel",1555,3895,1735,5,18.1,23.59,1015,2,174,1520,1526.37732656514,"68PS@3800rpm","170Nm@1800-2400rpm",5,"Manual",2460,251,4.8
"213",213,212,24,"Verito Vibe","D2",1461,4,2,"BS IV",50,"Diesel",1540,3991,1740,5,18,20.08,1155,2,172,1520,1526.37732656514,"65PS@4000rpm","160Nm@2000rpm",5,"Manual",2630,330,5.25
"214",214,213,24,"Verito Vibe","D4",1461,4,2,"BS IV",50,"Diesel",1540,3991,1740,5,18,20.08,1155,2,172,1520,1526.37732656514,"65PS@4000rpm","160Nm@2000rpm",5,"Manual",2630,330,5.25
"215",215,214,24,"Verito Vibe","D6",1461,4,2,"BS IV",50,"Diesel",1540,3991,1740,5,18,20.08,1155,2,172,1520,1526.37732656514,"65PS@4000rpm","160Nm@2000rpm",5,"Manual",2630,330,5.25
"216",216,215,10,"Urban Cross","1.3 Multijet Active",1248,4,4,"BS IV",45,"Diesel",1542,3989,1706,5,20,20,1210,3.03012048192771,205,1520,1526.37732656514,"93PS@4000RPM","209Nm@2000rpm",5,"Manual",2510,389.766699410609,13.1699326599327
"217",217,216,10,"Urban Cross","1.3 Multijet Dynamic",1248,4,4,"BS IV",45,"Diesel",1542,3989,1706,5,20,20,1215,3.03012048192771,179.415557830092,1520,1526.37732656514,"93PS@4000RPM","209Nm@2000rpm",5,"Manual",2510,389.766699410609,13.1699326599327
"218",218,217,10,"Urban Cross","1.4 T-Jet Emotion",1368,4,4,"BS IV",45,"Petrol",1542,3989,1706,5,17,17.1,1215,3.03012048192771,205,1520,1526.37732656514,"140ps@5500rpm","210Nm@2000-4000RPM",5,"Manual",2510,389.766699410609,13.1699326599327
"219",219,218,10,"Urban Cross","1.3 Multijet Emotion",1248,4,4,"BS IV",45,"Diesel",1542,3989,1706,5,20,20,1215,3.03012048192771,205,1520,1526.37732656514,"93PS@4000RPM","209Nm@2000rpm",5,"Manual",2510,389.766699410609,13.1699326599327
"220",220,219,37,"Glanza","G Hybrid",1197,4,3.97768240343348,"BS 6",37,"Petrol",1540,3995,1745,5,94.0801963534362,23.87,910,2,179.415557830092,1520,1526.37732656514,"89PS@6000 rpm","113Nm@4400 rpm",5,"Manual",2520,339,4.9
"221",221,220,37,"Glanza","V",1197,4,3.97768240343348,"BS 6",37,"Petrol",1540,3995,1745,5,94.0801963534362,21.01,890,2,179.415557830092,1520,1526.37732656514,"82PS@6000 rpm","113Nm@4200 rpm",5,"Manual",2520,339,4.9
"222",222,221,37,"Glanza","G Cvt",1197,4,3.97768240343348,"BS 6",37,"Petrol",1540,3995,1745,5,94.0801963534362,19.56,935,2,179.415557830092,1520,1526.37732656514,"82PS@6000 rpm","113Nm@4200 rpm",5,"CVT",2520,339,4.9
